"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd.pledged"
"1536",1700398534,"Happy Place","Shorts","Film & Video","USD","3/1/12",2700,"2/5/12 5:13",412,"failed",11,"US",412
"1537",417825210,"The Local's Guide To... web series (Canceled)","Webseries","Film & Video","USD","4/21/13",1500,"3/22/13 19:46",0,"canceled",0,"US",0
"1538",43663710,"Four Letterpress Prints","Mixed Media","Art","USD","2/27/15",500,"2/7/15 16:34",1291,"successful",27,"US",1291
"1539",887834714,"Gladiator","Video Games","Games","GBP","4/21/15",25,"4/16/15 18:24",0,"failed",0,"GB",0
"1540",1059331290,"SLY3D - Record 3D video with ANY smartphone  (mysly3d.com)","Technology","Technology","CAD","1/31/16",2500,"12/3/15 5:03",4031,"successful",19,"CA",3020.85
"1541",628794078,"The Lion and the Cleanskin","Narrative Film","Film & Video","GBP","4/2/14",20000,"3/3/14 23:46",40,"failed",1,"GB",66.98
"1542",230762468,"Lit Up Joe makes an LP","Country & Folk","Music","EUR","7/19/15",1500,"6/19/15 14:27",0,"failed",0,"DE",0
"1543",85833766,"Project ACE: Interactive Anime","Animation","Film & Video","GBP","5/31/15",6000,"5/7/15 2:52",0,"failed",0,"GB",0
"1544",2040651289,"Macaroni and Cheese project by: ""CATHY'S COPY CATS""","Events","Food","USD","10/7/14",300,"8/23/14 2:32",309,"successful",7,"US",309
"1545",835134894,"Tree Of Life - Stickers","Illustration","Art","USD","5/2/13",600,"4/2/13 15:10",82,"failed",16,"US",82
"1546",559600690,"Timelapse+ : powerful features, brilliant timelapse","Technology","Technology","USD","2/19/12",20000,"12/31/11 16:36",165730.01,"successful",1248,"US",165730.01
"1547",1646694573,"Night music of roses, love and loss - from Lully to Britten","Classical Music","Music","CAD","12/10/13",3000,"11/1/13 2:02",3026,"successful",19,"CA",2893.28
"1548",989682364,"GENT Watches","Accessories","Fashion","GBP","8/4/16",10000,"7/5/16 17:10",10215,"successful",77,"GB",5326.52
"1549",1446546190,"HERSTORY: Turning the World Right Side Up Anthology Project","Music","Music","USD","4/4/11",6000,"2/1/11 21:30",725,"failed",7,"US",725
"1550",1400207538,"MyDream: 3D Creation and Exploration Sandbox (RPG)","Games","Games","USD","4/12/14",1e+05,"3/13/14 14:57",117263.23,"successful",370,"US",117263.23
"1551",595605812,"BADDY - Open Source Badminton Robot!","Robots","Technology","EUR","8/22/17",50000,"7/23/17 10:53",8313,"failed",27,"FR",4135.42
"1552",383081185,"Cool-Cabanas: The World's Best Sun Shelter.","Product Design","Design","AUD","3/18/14",4450,"2/18/14 5:02",11470,"successful",100,"AU",10361.06
"1553",1739295674,"Wheelys Cafe RVA","Food","Food","USD","3/14/16",2000,"2/23/16 17:10",744,"failed",25,"US",744
"1554",146762205,"The Black Girl Project","Documentary","Film & Video","USD","4/2/11",8000,"1/18/11 18:49",3364,"failed",86,"US",3364
"1555",1827099153,"UV-Klean","Technology","Technology","USD","11/15/14",4e+05,"10/16/14 22:07",2,"failed",2,"US",2
"1556",1348516317,"lets get the allaboutrecords merch back!","Indie Rock","Music","USD","11/10/11",300,"10/28/11 23:58",0,"failed",0,"US",0
"1557",211114672,"The Kite and the Boy","Children's Books","Publishing","USD","4/11/17",7000,"3/12/17 2:02",7165,"successful",85,"US",675
"1558",1542888058,"Fairytales & Magic","Fashion","Fashion","USD","4/6/12",2500,"2/6/12 6:02",2530,"successful",43,"US",2530
"1559",1983496504,"How I  Learned to Drive","Theater","Theater","USD","7/28/11",500,"7/15/11 17:34",620,"successful",26,"US",620
"1560",1410471332,"Mypinkpal.com - A Stronger Pledge to LGBT Ethnic Diversity","Apps","Technology","GBP","9/3/14",12000,"8/4/14 17:38",0,"failed",0,"GB",0
"1561",223578779,"Horror Vacui: A Narrative Façade for Lisbon","Civic Design","Design","USD","7/31/13",15000,"7/10/13 5:29",15596.1,"successful",191,"US",15596.1
"1562",710171917,"Trap Door Romania 2017","Festivals","Theater","USD","5/8/17",3500,"4/8/17 15:07",3632,"successful",24,"US",470
"1563",2104101821,"pflegebook.de hilft Menschen die wirklich Hilfe brauchen!","Web","Technology","EUR","7/8/16",14000,"6/3/16 21:34",0,"failed",0,"AT",0
"1564",348222991,"Customized boards","Painting","Art","CAD","6/2/16",300,"4/23/16 0:21",300,"successful",8,"CA",237.02
"1565",2095684309,"Freshman Musical Presents: The Wedding Singer","Theater","Theater","USD","6/1/12",2000,"4/19/12 3:44",2105,"successful",21,"US",2105
"1566",851864487,"JungsturmNordsterneKompanie","Publishing","Publishing","USD","8/10/14",50000,"7/18/14 18:17",30,"failed",2,"US",30
"1567",428003996,"Stephen Grew / Hugh Banton / Maggie Nicols / Mark Sanders","Music","Music","GBP","7/20/17",4500,"6/5/17 11:52",380,"canceled",24,"GB",77.34
"1568",2070457461,"Speed Shopper - Shopping List App","Apps","Technology","USD","12/27/17",3500,"11/22/17 1:49",0,"failed",0,"US",0
"1569",1293151872,"""The Highest Praise""","World Music","Music","USD","12/7/12",4000,"10/9/12 23:09",0,"failed",0,"US",0
"1570",1643502756,"SEPARATE WORLDS","Crafts","Crafts","USD","7/17/11",3500,"6/17/11 18:23",1570,"failed",39,"US",1570
"1571",1073841115,"REWIND: A Cinematic Horror game for PC, VR and Console","Video Games","Games","EUR","4/17/15",10000,"3/18/15 1:58",175,"canceled",8,"NL",184.17
"1572",1149035315,"Stray Kids A Music & Fashion Film","Drama","Film & Video","SEK","10/2/17",11000,"9/18/17 10:57",3405,"failed",6,"SE",125.52
"1573",665231607,"Portable Beer Hockey Table","Games","Games","AUD","10/31/17",120000,"9/16/17 14:55",1,"failed",1,"AU",0
"1574",1453945391,"Starr-Ella's Bistro ""Real Food, Real Simple, Made With Love""","Restaurants","Food","CAD","8/31/16",8250,"8/2/16 3:46",20,"failed",1,"CA",0
"1575",1409817318,"The Broken Coast-A Novel in the Lorelei Saga (Canceled)","Fiction","Publishing","USD","12/31/13",20000,"11/25/13 23:39",0,"canceled",0,"US",0
"1576",1104770695,"“Me Without You” Animated Music Video","Animation","Film & Video","USD","10/19/14",16000,"9/19/14 17:44",16237,"successful",136,"US",16237
"1577",372040087,"ICU CLOTHING LAUNCH","Fashion","Fashion","USD","1/8/14",7000,"11/21/13 17:48",1,"failed",1,"US",1
"1578",1185663546,"1 W North Avenue: New Station North HQ","Art","Art","USD","12/20/12",10000,"11/22/12 22:49",12130.77,"successful",192,"US",12130.77
"1579",1240927290,"Heroes At War","Games","Games","USD","10/27/14",11000,"9/27/14 1:01",0,"failed",0,"US",0
"1580",1504885490,"Be a part of Justin Nelson's FIRST SOLO RECORD","Country & Folk","Music","USD","5/16/15",7000,"4/16/15 3:00",3090,"failed",65,"US",3090
"1581",604506027,"Golden Days: A collection of Southern stories and poems","Fiction","Publishing","USD","8/9/13",6000,"7/9/13 5:34",822,"failed",14,"US",822
"1582",901496281,"FOUR - Family Card Game","Playing Cards","Games","USD","4/10/17",3200,"3/13/17 5:00",1682,"failed",62,"US",335
"1583",1226174586,"the Superhero Training Network","Webseries","Film & Video","USD","5/3/14",7500,"3/4/14 4:03",1645,"failed",24,"US",1645
"1584",2048764212,"Restroom Cleaning Report App","Apps","Technology","USD","2/22/16",9000,"1/22/16 10:02",801,"failed",7,"US",801
"1585",608220945,"Mecanika : A puzzle game to understand mechanical physics","Video Games","Games","CAD","10/7/13",15000,"9/9/13 15:54",4880,"failed",162,"CA",4688.35
"1586",247345785,"GOD REWARDS THE FEARLESS - action web series (Canceled)","Webseries","Film & Video","USD","1/11/11",10000,"11/15/10 10:35",0,"canceled",0,"US",0
"1587",1242729053,"Pilulier Connecté Mobile (Pillbox Connected Mobile)","Technology","Technology","EUR","10/18/15",25000,"9/18/15 12:02",84.09,"failed",6,"FR",95.09
"1588",1442367523,"Re-Kickstart Our Art","Rock","Music","USD","2/8/12",500,"1/9/12 17:57",680,"successful",24,"US",680
"1589",399150886,"The 2 Style Backpacks | Chivote","Design","Design","USD","7/12/16",15000,"5/31/16 18:52",41220,"successful",208,"US",35699
"1590",1712796961,"The Little Book of ABC Horror (Canceled)","Illustration","Art","GBP","4/30/16",1200,"3/31/16 19:34",291,"canceled",12,"GB",418.36
"1591",879511316,"Tribute to My Father: A Retrospective of Dhimiter Rizi","Art","Art","USD","7/21/12",4000,"6/21/12 0:46",260,"failed",2,"US",260
"1592",1136623558,"Colors of UGANDA - A Documentary Series - Find The Happiness","Documentary","Film & Video","NOK","3/25/16",215000,"2/24/16 23:38",5,"failed",1,"NO",0.58
"1593",186832364,"Tasha's Own Goat's Milk Soap Expansion","Crafts","Crafts","USD","4/19/13",20000,"3/29/13 0:42",4308,"failed",57,"US",4308
"1594",1847710607,"2017 Young Explorer's Adventure Guide","Publishing","Publishing","USD","9/22/16",4500,"8/16/16 13:42",5480,"successful",200,"US",1132
"1595",37392986,"Tinker Steampunk Web Series","Webseries","Film & Video","USD","1/3/14",10000,"11/4/13 21:43",13045.6,"successful",240,"US",13045.6
"1596",1828487296,"Food pantry & farmers market","Farmer's Markets","Food","USD","8/7/15",50000,"7/8/15 23:20",0,"failed",0,"US",0
"1597",764605509,"Mitchell and Rollins youth development","Music","Music","USD","10/1/16",600,"9/1/16 23:11",5,"failed",1,"US",0
"1598",410339353,"Ti2 Para-Biner V2","Product Design","Design","USD","7/5/17",2500,"6/2/17 14:26",42693.11,"successful",448,"US",9429.77
"1599",1786261910,"Two Potters, One Kiln","Ceramics","Art","CAD","9/1/17",15000,"8/1/17 16:00",24278,"successful",147,"CA",781.45
"1600",1718906696,"Coyle's Bakeshop","Food","Food","USD","11/6/14",25000,"10/7/14 17:03",33932.53,"successful",245,"US",33932.53
"1601",1207988215,"E-Taxi","Apps","Technology","USD","9/21/15",22000,"8/22/15 23:57",10,"failed",2,"US",10
"1602",1661960335,"NesQuick needs money!","Hip-Hop","Music","USD","12/1/16",1000,"11/17/16 19:17",1010,"successful",11,"US",120
"1603",648580532,"Free CoWorking space for student in Sardinia","Mixed Media","Art","EUR","10/20/17",5000,"9/20/17 23:16",22,"failed",1,"IT",0
"1604",180348496,"Bugsmudbooksandsticks. Tales from an Elementary Classroom.","Publishing","Publishing","USD","1/25/15",2000,"12/6/14 2:27",26,"failed",3,"US",26
"1605",968851925,"People you Know: Season One, Part Two","Webseries","Film & Video","USD","5/9/15",75000,"4/6/15 5:04",8520,"failed",42,"US",8520
"1606",1220479084,"Graffiti Park (Outdoor Art Gallery)","Public Art","Art","AUD","2/2/14",1e+06,"12/4/13 22:44",100,"failed",1,"AU",90.89
"1607",1876343168,"Boys Don't Date Girls with Dead Mothers","Documentary","Film & Video","USD","2/1/11",8000,"12/18/10 18:39",5512,"failed",78,"US",5512
"1608",859052816,"Re-purposed Wooden Art 100% Recycled 100% USA","Mixed Media","Art","USD","2/15/15",36900,"1/2/15 17:21",72,"failed",1,"US",72
"1609",1116541822,"K.Ellis Kids...Keeping your Kids Kool!","Fashion","Fashion","USD","11/30/13",5000,"10/31/13 20:16",90,"failed",2,"US",90
"1610",2108198117,"My Photo Coasters (Canceled)","Printing","Crafts","USD","2/2/16",3000,"1/4/16 23:10",30,"canceled",1,"US",30
"1611",856053791,"Are you ready for T.C Hood's ""Winter Island Winter?""","Hip-Hop","Music","USD","2/1/13",4800,"1/2/13 22:53",0,"failed",0,"US",0
"1612",309852365,"Why Adam? A TV show about the science behind everyday life!","Television","Film & Video","USD","4/28/15",1000,"4/4/15 9:00",1665,"successful",28,"US",1665
"1613",1405925172,"Get This Kid Out of Here Project","Documentary","Film & Video","USD","1/16/14",20000,"12/17/13 2:52",7286,"failed",35,"US",7286
"1614",1497803087,"Every Athlete Deserves a Sponsor!","Apps","Technology","USD","9/12/14",30000,"8/13/14 3:55",868,"failed",41,"US",868
"1615",591804129,"Sacred Geometry Tarot","Art","Art","USD","8/16/12",4400,"7/3/12 15:39",4610,"successful",46,"US",4610
"1616",737284866,"Squirrel Proof Bird Feeder","Gadgets","Technology","USD","6/16/17",8e+05,"5/17/17 0:57",85,"canceled",1,"US",0
"1617",48976014,"JTronius Music Video Collection Plate","Music","Music","USD","3/27/12",1000,"3/1/12 19:59",311,"failed",15,"US",311
"1618",535134138,"Brooch bouquets","Art","Art","GBP","8/9/14",400,"7/10/14 21:38",0,"failed",0,"GB",0
"1619",333775076,"A Staged Reading of ""CALL ME TANIA""","Musical","Theater","USD","1/14/17",22500,"11/15/16 1:42",1,"failed",1,"US",0
"1620",1150414416,"Cute Boots ""Born and Raised""","Indie Rock","Music","USD","12/2/11",1500,"10/18/11 4:09",1821,"successful",37,"US",1821
"1621",1713279544,"The Iron City Chronicles-A cyberpunk feature film anthology","Narrative Film","Film & Video","USD","8/20/16",11992,"7/8/16 3:59",12905,"successful",140,"US",650
"1622",91141555,"Dance With Me ""Help Open the Doors"" Ks Campaign 2014","Spaces","Dance","USD","8/29/14",15000,"7/10/14 0:01",111,"canceled",6,"US",111
"1623",1047377471,"keepingabreast by Jackie Rosenfeld","Theater","Theater","USD","10/17/13",7700,"9/17/13 16:53",7825,"successful",115,"US",7825
"1624",228609857,"Launch a New TV Series, ""Spirit Hunters.""","Film & Video","Film & Video","USD","8/2/13",2500,"7/3/13 22:09",23,"failed",4,"US",23
"1625",10205736,"HuniePop: A Dating Puzzle RPG","Video Games","Games","USD","11/1/13",20000,"10/2/13 23:42",53536.21,"successful",1483,"US",53536.21
"1626",1871782792,"See the life as Art - Asia","Art","Art","EUR","11/7/14",3000,"10/8/14 0:51",10,"failed",1,"NL",12.52
"1627",121366119,"Foldagram","Technology","Technology","USD","10/11/12",6500,"9/6/12 6:28",6731,"successful",137,"US",6731
"1628",1534958588,"Emergency Finder","Technology","Technology","USD","3/27/15",35000,"3/9/15 21:04",10,"failed",1,"US",10
"1629",1980213492,"Locate a chat, Plant a chatroom at any location in the world","Technology","Technology","USD","3/6/17",40000,"2/6/17 17:21",0,"canceled",0,"US",0
"1630",1608378578,"""THE WIZ"" The Soulful Musical Comedy!","Theater","Theater","USD","9/11/11",6500,"8/12/11 18:49",630,"failed",18,"US",630
"1631",849278847,"""ZIEME"" Strong Alu frame mount for 7""+10"" Tablet Computers","Hardware","Technology","CAD","1/5/15",95001,"11/12/14 6:24",958,"canceled",13,"CA",842.76
"1632",536358714,"Silly Fox - A Short Film","Shorts","Film & Video","CAD","9/22/16",2000,"8/18/16 17:28",2111,"successful",44,"CA",380.82
"1633",1646051748,"Scaring for a Cause","Theater","Theater","USD","12/1/16",40000,"10/13/16 2:03",1,"failed",1,"US",0
"1634",825267514,"Street youth entrepreneurs in Africa and their stories","Documentary","Film & Video","USD","7/15/11",5000,"6/7/11 16:59",375,"failed",14,"US",375
"1635",1592542147,"""Prayers for the Water"" CD Project","Music","Music","USD","7/17/14",12000,"6/24/14 20:01",13073.11,"successful",228,"US",13073.11
"1636",1239431364,"Digital Tutoring with Tutor Pace","Web","Technology","USD","9/20/15",1e+05,"7/22/15 2:37",0,"failed",0,"US",0
"1637",860414892,"Brotherhood","Documentary","Film & Video","USD","3/1/13",7000,"1/30/13 4:28",76,"failed",2,"US",76
"1638",1229928223,"Godlight Theatre Company's An Impending Rupture of the Belly","Theater","Theater","USD","12/7/10",1200,"11/6/10 23:47",385,"failed",9,"US",385
"1639",1820405286,"“Rabbit” Giclee Limited Edition of 60","Art","Art","GBP","11/7/17",1200,"10/8/17 18:10",1217,"successful",11,"GB",752.54
"1640",212735128,"Environmental Awareness Fine Art Exhibition- by Eiko Jones","Fine Art","Photography","CAD","4/9/15",18000,"3/10/15 5:00",1414,"failed",11,"CA",1120.68
"1641",1145846738,"Bring the ""Family Matters"" project to life","Music","Music","USD","1/25/14",10500,"12/11/13 20:44",0,"failed",0,"US",0
"1642",288149399,"Debut Album: ""Simply Love""","Music","Music","USD","10/16/12",2500,"9/16/12 3:54",2585.01,"successful",79,"US",2585.01
"1643",47801116,"THE WATCHERS:  a book of the Wait Watchers photographs","Photobooks","Photography","USD","12/6/14",15000,"11/5/14 14:35",24297,"successful",615,"US",24297
"1644",108763819,"World of Asatania - Epic RPG Adventures for 5E","Tabletop Games","Games","USD","2/4/16",500,"12/31/15 17:17",4529,"successful",108,"US",4529
"1645",1677803231,"2014 Richmond Mural Project","Public Art","Art","USD","4/11/14",6000,"2/10/14 20:02",6477,"successful",195,"US",6477
"1646",697925749,"Mega Shifter","Hardware","Technology","USD","4/23/17",2000,"3/24/17 20:42",170,"failed",2,"US",115
"1647",388558340,"Android Platformer","Video Games","Games","USD","6/10/12",2500,"5/11/12 2:53",151,"failed",12,"US",151
"1648",1003308182,"The Panini Company","Restaurants","Food","GBP","3/18/16",275000,"2/17/16 18:44",3,"failed",3,"GB",4.33
"1649",344202277,"Conserve Thomas Allen's dramatic painting, ""Evening Market""","Painting","Art","USD","6/15/13",9900,"4/16/13 19:29",3731,"failed",52,"US",3731
"1650",1297405469,"Sirenetta","Animation","Film & Video","USD","4/15/14",55000,"3/16/14 4:55",5500,"failed",45,"US",5500
"1651",1924050634,"Skull and Cakebones needs your help opening a store front","Vegan","Food","USD","1/1/16",37000,"12/4/15 15:23",37482.7,"successful",215,"US",37482.7
"1652",1218609453,"Beauty Bee","DIY","Crafts","USD","7/25/16",500,"6/20/16 20:13",1,"failed",1,"US",0
"1653",745856122,"Band Art for Music Lovers","Art","Art","GBP","2/26/13",2500,"1/29/13 18:21",2595,"successful",40,"GB",4091.27
"1654",1818679557,"3D Prints for Everyone!","3D Printing","Technology","USD","6/21/15",1200,"5/22/15 4:08",272,"failed",6,"US",272
"1655",1525935684,"Home Bar Basics (and Not So Basics)","Nonfiction","Publishing","USD","9/18/11",12000,"7/20/11 19:13",16934,"successful",322,"US",16934
"1656",434499757,"Made Fun - New Comic by Nate McDonough","Comics","Comics","USD","9/12/13",500,"8/13/13 13:50",776,"successful",35,"US",776
"1657",1671349531,"A Wild Restaurant Expansion","Restaurants","Food","USD","3/1/15",17000,"1/27/15 16:40",1,"failed",1,"US",1
"1658",652744059,"Ardent Gym Wear","Apparel","Fashion","AUD","7/3/17",2000,"6/6/17 3:28",0,"failed",0,"AU",0
"1659",1927303899,"Help the Bawk Bird Chicks fly the coop!","Food","Food","USD","2/13/12",1500,"12/15/11 21:33",325,"failed",3,"US",325
"1660",849319093,"PostgreSQL course for Full Stack Developers","Technology","Technology","CAD","2/6/15",300,"1/7/15 0:30",307,"successful",12,"CA",260.15
"1661",1250692995,"Kids Blankets","Crafts","Crafts","USD","9/23/14",500,"7/25/14 3:41",40,"failed",3,"US",40
"1662",1256467606,"Harry Pussy News, an animation filled with satire and comedy","Animation","Film & Video","EUR","4/3/16",60000,"3/4/16 19:11",82,"failed",3,"NL",89.07
"1663",794412582,"PureNino","R&B","Music","USD","10/17/15",5000,"10/7/15 4:21",25,"failed",1,"US",25
"1664",242183431,"Custom Infinity Mirrors","Illustration","Art","USD","12/11/15",8000,"11/14/15 17:09",1,"failed",1,"US",1
"1665",1806897875,"Gaming and Cosplay Place for Fun...","Spaces","Food","USD","6/24/15",5000,"5/10/15 6:36",71,"failed",4,"US",71
"1666",1337189002,"Orphan 9 - 28mm Post-Apocalyptic Assassin Miniature","Tabletop Games","Games","GBP","7/17/17",400,"7/7/17 19:00",3183,"successful",165,"GB",1116.54
"1667",1773588726,"BAR-CHICKS","Film & Video","Film & Video","USD","12/17/11",2000,"11/14/11 23:22",2915,"successful",41,"US",2915
"1668",1445216097,"KMC...The Place Where Kids are Making Change","Audio","Journalism","USD","9/7/16",5000,"8/8/16 17:11",100,"failed",1,"US",0
"1669",580699801,"The Mon Valley Summer Arts & Music fest","Mixed Media","Art","USD","5/2/14",10000,"4/2/14 22:33",0,"failed",0,"US",0
"1670",676477328,"Z-Utopia","Video Games","Games","GBP","1/8/15",5000,"12/9/14 18:53",591,"failed",6,"GB",921.43
"1671",1984248049,"Imagining Shakespeare","Art Books","Publishing","USD","12/15/09",15000,"9/17/09 2:02",15125,"successful",226,"US",15125
"1672",1002646104,"The Book Of Bare Bones 2","Illustration","Art","GBP","9/30/16",1000,"8/4/16 21:00",2552,"successful",141,"GB",1251.3
"1673",69677131,"Buffalo Project | support to print the ""Cosmic Buffalo""","Art","Art","USD","7/24/15",700,"6/24/15 1:39",260,"failed",10,"US",260
"1674",511576611,"Writing My Breakthrough Novel","Fiction","Publishing","USD","7/14/15",1000,"6/14/15 21:33",0,"failed",0,"US",0
"1675",2116104307,"Drawings and Arts","Illustration","Art","USD","5/15/15",500,"4/15/15 9:44",3713,"successful",263,"US",3713
"1676",1000291122,"VOTE (anyone but) TRUMP Candle","Product Design","Design","GBP","8/24/16",500,"7/12/16 17:31",218,"failed",6,"GB",174.83
"1677",1575409790,"Polk Outdoor Theatre","Theater","Theater","USD","5/31/14",15000,"4/11/14 4:59",120,"failed",3,"US",120
"1678",1969938268,"You pick where we eat, we RV and write hospitality blog.","Restaurants","Food","USD","7/12/17",50000,"6/12/17 8:26",22,"canceled",1,"US",22
"1679",1747725589,"Brickworld Chicago 2014 LEGO Convention DVD","Film & Video","Film & Video","USD","6/16/14",1000,"5/17/14 5:06",3506,"successful",66,"US",3506
"1680",244156469,"Grand Slam","Product Design","Design","USD","11/17/15",4500,"10/8/15 19:51",146,"failed",5,"US",146
"1681",940284236,"Genet Quarterly Inspirationals -- Launch Issue 'Geometry'","Periodicals","Publishing","USD","6/15/12",16000,"5/11/12 14:28",2420,"failed",29,"US",2420
"1682",1819438600,"The Ask Little Chicken Show","Graphic Design","Design","USD","4/1/17",3000,"3/2/17 18:35",155,"failed",2,"US",0
"1683",303232313,"A True Crime Pin Capsule by Jini & Tonic","Accessories","Fashion","USD","1/20/18",1000,"12/11/17 18:15",426,"live",21,"US",179
"1684",1774424016,"Leadseed","Web","Technology","USD","8/19/14",2500,"6/20/14 19:31",0,"failed",0,"US",0
"1685",726991691,"Zombie with a Shotgun (Canceled)","Horror","Film & Video","USD","5/28/16",50000,"3/29/16 4:33",19505,"canceled",204,"US",19505
"1686",1523005907,"Creating a free community forest school camp for children","Crafts","Crafts","GBP","6/8/16",150000,"4/9/16 4:58",22,"failed",6,"GB",31.06
"1687",2117697423,"Unititled Mob Script","Fiction","Publishing","USD","9/1/15",75000,"8/12/15 17:20",0,"failed",0,"US",0
"1688",1155727027,"Little Steps- Berta Moreno's Debut Album","Jazz","Music","USD","11/23/16",12000,"10/21/16 5:31",12230,"successful",232,"US",370
"1689",1980706537,"Lucky Charms - Handmade Crochet Plush for Good Luck","Crochet","Crafts","AUD","6/8/16",150,"5/9/16 3:40",177,"successful",11,"AU",130.4
"1690",1797221473,"Wax Cylinder halloween! ""Welcome To My Nightmare""","Indie Rock","Music","USD","10/26/11",666,"10/12/11 11:44",1036,"successful",12,"US",1036
"1691",1553742834,"Team Techno Greeks Enters FLL Robotics Competition","Technology","Technology","USD","9/30/13",3000,"8/31/13 0:20",3076,"successful",43,"US",3076
"1692",645757725,"PJ Franco & the Burnouts' Start It Over Tour 2012","Rock","Music","USD","8/2/12",2500,"7/3/12 18:14",2891.02,"successful",44,"US",2891.02
"1693",1271224246,"""Foul-ou"" and friends want to be on exhibit","Sculpture","Art","USD","1/4/15",10500,"12/5/14 23:16",8,"failed",1,"US",8
"1694",1540897949,"Imprisoned","Drama","Film & Video","GBP","2/12/15",450,"1/23/15 2:00",135,"failed",4,"GB",204.62
"1695",1879567093,"The Urban Buggy Farm Micro-Distribution Project","Food","Food","USD","8/17/12",25000,"6/18/12 23:03",161,"failed",4,"US",161
"1696",201122239,"Organic Goji Berries and Dragon Fruit","Farms","Food","AUD","3/11/15",50000,"2/9/15 11:33",0,"failed",0,"AU",0
"1697",1976034744,"The Kardashian Report","Journalism","Journalism","USD","7/5/12",275,"6/20/12 2:19",20,"failed",4,"US",20
"1698",515652666,"Bring Revolution 60 to PC and Mac!","Video Games","Games","USD","8/30/13",5000,"7/31/13 16:45",12728.5,"successful",392,"US",12728.5
"1699",778477372,"AWESOME WORLD : DISCOVER THE WORLD","Web","Technology","USD","12/31/16",125000,"11/5/16 19:10",0,"failed",0,"US",100
"1700",831456864,"Art Odyssey","Painting","Art","USD","5/9/11",635,"4/9/11 8:07",647,"successful",18,"US",647
"1701",55174116,"The Hipster Holster","Wearables","Technology","USD","1/15/18",25000,"11/16/17 23:12",25,"live",2,"US",5
"1702",1356861264,"WIGHT - A Short Film","Shorts","Film & Video","GBP","9/8/13",1050,"8/27/13 20:58",1181,"successful",17,"GB",1838.56
"1703",1269426338,"Steve Whiteaker: New Southern Rock / Americana music project","Music","Music","USD","2/15/11",777,"12/30/10 6:38",176,"canceled",6,"US",176
"1704",275718724,"It's Going to be Ok","Drama","Film & Video","USD","5/5/14",5000,"4/23/14 19:12",0,"failed",0,"US",0
"1705",1700534412,"The worlds most stylish razors","Product Design","Design","USD","3/11/15",3000,"2/9/15 19:54",3825,"successful",56,"US",3825
"1706",975348332,"""Unusual Perspectives"" ~ a film by paynie","Documentary","Film & Video","USD","6/10/11",3600,"5/11/11 7:44",3668.03,"successful",65,"US",3668.03
"1707",405088265,"Put a Birdhouse on it!","Public Art","Art","USD","4/25/13",3300,"3/11/13 18:55",115,"failed",6,"US",115
"1708",128670775,"Education available to everybody! Educate and feed the poor!","Web","Technology","USD","10/31/15",60000,"9/15/15 17:21",31,"canceled",4,"US",31
"1709",777875586,"Redefining A Classic Style: The Collins Mechanical Watch","Product Design","Design","USD","6/2/17",35000,"5/2/17 16:30",55403,"successful",199,"US",8455
"1710",1436497726,"Star Wars - Shadows of the Empire","Film & Video","Film & Video","USD","5/19/13",10000,"4/19/13 2:19",1483,"failed",37,"US",1483
"1711",1882073185,"Abomi Nation","Video Games","Games","CAD","7/30/17",5000,"7/9/17 19:11",1340,"canceled",26,"CA",341.76
"1712",767811904,"Wild Yogawear - Yoga Pants That Save Giraffes And Elephants","Apparel","Fashion","USD","8/26/17",1500,"7/27/17 0:11",1695,"successful",23,"US",490
"1713",544227377,"[Android] DSNY Digest : Your Disney News Companion","Apps","Technology","GBP","6/5/15",300,"5/6/15 18:34",46,"failed",8,"GB",69.55
"1714",2140394741,"Burgerlicious.","Restaurants","Food","EUR","9/24/15",125000,"8/10/15 18:07",15,"failed",1,"NL",16.45
"1715",1736349641,"Bhutan Ride for Climate","Documentary","Film & Video","USD","8/6/11",29000,"6/7/11 20:38",3466,"failed",52,"US",3466
"1716",534886879,"Fundraiser For New Gaming Channel/Vlog Channel","Film & Video","Film & Video","AUD","5/3/15",4000,"3/4/15 22:51",0,"undefined",0,"N,0""",NA
"1717",894654983,"With This Ring -- A Romantic Comedy Movie","Narrative Film","Film & Video","USD","5/20/13",1e+05,"4/5/13 2:14",24681,"failed",63,"US",24681
"1718",1795243015,"Quick Quotes Quilting: A Fandom Quilting Project","Crafts","Crafts","USD","8/1/12",150,"7/24/12 20:36",288,"successful",16,"US",288
"1719",1943700798,"The Gastro Gnomes Food Truck and Mobile Kitchen Catering","Food","Food","USD","10/21/13",12500,"9/6/13 0:50",13501,"successful",102,"US",13501
"1720",1445612029,"""Motor City Rising"" 2nd Unit ","Documentary","Film & Video","USD","10/28/10",2000,"10/1/10 2:35",360,"failed",3,"US",360
"1721",898860532,"Danger Noodles: Corn Snake Hard Enamel Lapel Pins","Art","Art","USD","4/3/17",2200,"3/11/17 15:19",6496,"successful",269,"US",3568
"1722",857842823,"Time Live: A short film","Science Fiction","Film & Video","HKD","10/3/16",70000,"9/3/16 3:11",10,"canceled",1,"HK",0
"1723",1958952700,"Easton Stagger Phillips to record new album","Indie Rock","Music","USD","11/15/12",8000,"10/16/12 22:10",9595.44,"successful",121,"US",9595.44
"1724",165237720,"Chuck Negron - 'Then And Now'","Rock","Music","USD","8/17/13",75000,"6/18/13 18:54",76254,"successful",243,"US",76254
